,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,OPP_ABBREVIATION,NUMBER_GAMES_PLAYED,OPP_NAME,HOME_AWAY,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ABBREVIATION,OFF_EFF,DEF_EFF,E_OFF_RATING,E_DEF_RATING,E_NET_RATING
370,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
371,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
372,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
373,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
374,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
375,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
376,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
377,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
378,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
379,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
380,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
381,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
382,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
383,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
384,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
385,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
386,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
387,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
388,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
389,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
390,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
391,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
392,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
393,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
394,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
395,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
396,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
397,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
398,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
399,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
400,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
401,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
402,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
403,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
404,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
405,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
406,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
407,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
408,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
409,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
410,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
411,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
412,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
413,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
414,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
415,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
416,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
417,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
418,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
419,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
420,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
421,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
422,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
423,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
424,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
425,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
426,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
427,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
428,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
429,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
430,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
431,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
432,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
433,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
434,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
435,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
436,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
437,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
438,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
439,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
440,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
441,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
442,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
443,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
444,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
445,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
446,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
447,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
448,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
449,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
450,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
451,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
452,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
453,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
454,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
455,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
456,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
457,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
458,22017,1610612753,ORL,Orlando Magic,0021700971,2018-03-07,ORL @ LAL,L,240,107,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1.0,LAL,65,Los Angeles Lakers,AWAY,LAL,ORL,0.930841121495327,0.9222222222222222,106.6,107.7,-1.1
